subclass	WearableItem	Artifact
subclass	WeatherProcess	Motion
subclass	Wednesday	Day
subclass	Week	TimeInterval
subclass	Wetting	Putting
subclass	Wind	GasMotion
subclass	Woman	Human
subclass	Word	LinguisticExpression
subclass	Worm	Invertebrate
subclass	Writing	ContentDevelopment
subclass	Year	TimeInterval
