,Word,Senses,SynsetPoS,PoS,Conf,Exp,Mark
42369,sarraila,1,eus-30-03497352-n,n,99.0,None,------
42370,sarraila,2,eus-30-03682487-n,n,99.0,None,------
42371,sarraila-ezkutu,1,eus-30-03296597-n,n,99.0,None,------
42372,sarraila-ezkutu,2,eus-30-03342262-n,n,99.0,None,------
42373,sarraila-zulo,1,eus-30-03614782-n,n,99.0,None,------
42374,sarraila_hautsi,1,eus-30-01348987-v,v,99.0,None,------
42375,sarrailari,1,eus-30-10269199-n,n,99.0,None,------
42376,sarrailgin,1,eus-30-10269199-n,n,99.0,None,------
42377,sarraldi,1,eus-30-07370125-n,n,99.0,None,------
42378,sarraldi,3,eus-30-00787307-n,n,62.0,None,------
42379,sarraldi,2,eus-30-00733753-n,n,99.0,None,------
42380,sarramuska,1,eus-30-07211092-n,n,99.0,None,------
42381,sarrarazi,1,eus-30-00187268-v,v,99.0,None,------
42382,sarraski,4,eus-30-01245061-n,n,99.0,None,------
42383,sarraski,3,eus-30-01758895-n,n,99.0,None,------
42384,sarraski,1,eus-30-00223854-n,n,99.0,None,------
42385,sarraski,2,eus-30-00223983-n,n,99.0,None,------
42386,sarraskijale,1,eus-30-01316422-n,n,99.0,None,------
42387,sarraskitu,1,eus-30-00479176-v,v,99.0,None,------
42388,sarraskitzaile,1,eus-30-09985577-n,n,99.0,None,------
42389,sarraskitzaile,2,eus-30-10074339-n,n,99.0,None,------
42390,sarrats,1,eus-30-01758895-n,n,99.0,None,------
42391,sarrazeno,1,eus-30-10551898-n,n,99.0,None,------
42392,sarrazeno,2,eus-30-10552019-n,n,99.0,None,------
42393,sarrazeno,3,eus-30-10552203-n,n,99.0,None,------
42394,sarrera,4,eus-30-06396930-n,n,99.0,None,------
42395,sarrera,10,eus-30-13255145-n,n,99.0,None,------
42396,sarrera,5,eus-30-07370125-n,n,99.0,None,------
42397,sarrera,6,eus-30-13321495-n,n,99.0,None,------
42398,sarrera,3,eus-30-06300632-n,n,99.0,None,------
42399,sarrera,2,eus-30-02671062-n,n,99.0,None,------
42400,sarrera,1,eus-30-00049003-n,n,99.0,None,------
42401,sarrera,9,eus-30-13349834-n,n,99.0,None,------
42402,sarrera,8,eus-30-06518719-n,n,99.0,None,------
42403,sarrera,7,eus-30-07264820-n,n,99.0,None,------
42404,sarrera,13,eus-30-07327013-n,n,99.0,None,------
42405,sarrera,11,eus-30-08221897-n,n,99.0,None,------
42406,sarrera,12,eus-30-13258269-n,n,99.0,None,------
42407,sarrera-eskubide,1,eus-30-05176188-n,n,99.0,None,------
42408,sarrera-kuota,1,eus-30-13321495-n,n,99.0,None,------
42409,sarrera-saltzaile,1,eus-30-09629477-n,n,99.0,None,------
42410,sarrera_egin,1,eus-30-00901799-v,v,99.0,None,------
42411,sarrera_egiten_duena,1,eus-30-10688070-n,n,99.0,None,------
42412,sarrera_garbi,1,eus-30-13258362-n,n,99.0,None,------
42413,sarrera_idatzi,1,eus-30-00902289-v,v,99.0,None,------
42414,sarrio,2,eus-30-14761806-n,n,99.0,None,------
42415,sarrio,1,eus-30-02419336-n,n,99.0,None,------
42416,sartalde,1,eus-30-13834399-n,n,99.0,None,------
42417,sartaldeko_haize,1,eus-30-11525480-n,n,99.0,None,------
42418,sartaldetar,1,eus-30-10369845-n,n,99.0,None,------
42419,sartu,11,eus-30-02016523-v,v,99.0,None,------
42420,sartu,15,eus-30-80000041-v,v,99.0,None,------
42421,sartu,10,eus-30-01991472-v,v,99.0,None,------
42422,sartu,12,eus-30-02094569-v,v,99.0,None,------
42423,sartu,14,eus-30-02735753-v,v,99.0,None,------
42424,sartu,13,eus-30-02481900-v,v,99.0,None,------
42425,sartu,9,eus-30-01986869-v,v,99.0,None,------
42426,sartu,3,eus-30-00220115-v,v,99.0,None,------
42427,sartu,7,eus-30-01575146-v,v,99.0,None,------
42428,sartu,6,eus-30-01510827-v,v,99.0,None,------
42429,sartu,5,eus-30-01389776-v,v,99.0,None,------
42430,sartu,4,eus-30-01340149-v,v,99.0,None,------
42431,sartu,8,eus-30-01577635-v,v,99.0,None,------
42432,sartu,1,eus-30-00187268-v,v,99.0,None,------
42433,sartu,2,eus-30-00189669-v,v,99.0,None,------
42434,sartu-atera,1,eus-30-00292599-n,n,99.0,None,------
42435,sartu-irten,1,eus-30-07364434-n,n,99.0,None,------
42436,sartu_tekla,1,eus-30-04084517-n,n,99.0,None,------
42437,sartze,8,eus-30-00049003-n,n,99.0,None,------
42438,sartze,7,eus-30-00321956-n,n,99.0,None,------
42439,sartze,6,eus-30-13500437-n,n,99.0,None,------
42440,sartze,5,eus-30-01238267-n,n,99.0,None,------
42441,sartze,9,eus-30-07167578-n,n,62.0,None,------
42442,sartze,3,eus-30-07432119-n,n,99.0,None,------
42443,sartze,4,eus-30-13936304-n,n,99.0,None,------
42444,sartze,1,eus-30-03792526-n,n,99.0,None,------
42445,sartze,2,eus-30-07370125-n,n,99.0,None,------
42446,sartzeko_bide,1,eus-30-02671988-n,n,99.0,None,------
42447,sasi,3,eus-30-13119870-n,n,99.0,None,------
42448,sasi,1,eus-30-13214031-n,n,99.0,None,------
42449,sasi,2,eus-30-08649067-n,n,99.0,None,------
42450,sasi-txinbo,1,eus-30-01564914-n,n,99.0,None,------
42451,sasi-txinbotxo,1,eus-30-01565078-n,n,99.0,None,------
42452,sasiama,1,eus-30-11727358-n,n,99.0,None,------
42453,sasiarte,1,eus-30-08438223-n,n,99.0,None,------
42454,sasiarte,2,eus-30-08437515-n,n,99.0,None,------
42455,sasidiamante,1,eus-30-14694453-n,n,96.0,None,------
42456,sasieskola_egite,1,eus-30-00067254-n,n,99.0,None,------
42457,sasieskola_egiten_duena,1,eus-30-10731732-n,n,99.0,None,------
42458,sasieskuaira,1,eus-30-02833403-n,n,99.0,None,------
42459,sasifruitu,1,eus-30-13140367-n,n,99.0,None,------
42460,sasijakintsu,1,eus-30-10240235-n,n,99.0,None,------
42461,sasijakitun,1,eus-30-10240235-n,n,99.0,None,------
42462,sasiko,1,eus-30-09842823-n,n,99.0,None,------
42463,sasiko,2,eus-30-13953215-n,n,99.0,None,------
42464,sasikotasun,1,eus-30-13953215-n,n,62.0,None,------
42465,sasikume,1,eus-30-09842823-n,n,99.0,None,------
42466,sasikume,2,eus-30-09982873-n,n,99.0,None,------
42467,sasikume,3,eus-30-10114476-n,n,99.0,None,------
42468,sasimediku,1,eus-30-10497202-n,n,99.0,None,------
42469,sasimintz,1,eus-30-80000476-n,n,99.0,None,------
42470,sasiokaran,1,eus-30-07765728-n,n,62.0,None,------
42471,sasipintore,1,eus-30-09992746-n,n,96.0,None,------
42472,sasitza,1,eus-30-08437515-n,n,99.0,None,------
42473,sasitza,3,eus-30-08439476-n,n,99.0,None,------
42474,sasitza,4,eus-30-13112296-n,n,99.0,None,------
42475,sasitza,2,eus-30-08437721-n,n,99.0,None,------
42476,saski,1,eus-30-02801938-n,n,99.0,None,------
42477,saski,2,eus-30-02802215-n,n,99.0,None,------
42478,saski,3,eus-30-03482405-n,n,99.0,None,------
42479,saski-naskia_izan,1,eus-30-02739861-v,v,99.0,None,------
42480,saskibaloi,1,eus-30-00480993-n,n,99.0,None,------
42481,saskibaloi-jokalari,1,eus-30-09842047-n,n,99.0,None,------
42482,saskibaloi-pilota,1,eus-30-02802426-n,n,99.0,None,------
42483,saskibaloilari,1,eus-30-09842047-n,n,99.0,None,------
42484,saskigile,1,eus-30-09842288-n,n,99.0,None,------
42485,saskigintza,1,eus-30-00607293-n,n,99.0,None,------
42486,saskigintza,2,eus-30-04582205-n,n,99.0,None,------
42487,saskiratzaile,1,eus-30-10562391-n,n,99.0,None,------
42488,saskiratze,1,eus-30-00190431-n,n,99.0,None,------
42489,saskitara,1,eus-30-13765207-n,n,99.0,None,------
42490,sasoi,1,eus-30-15239292-n,n,99.0,None,------
42491,sasoi,2,eus-30-15239579-n,n,99.0,None,------
42492,sasoi,4,eus-30-15122231-n,n,99.0,None,------
42493,sasoi,3,eus-30-14049711-n,n,99.0,None,------
42494,sasoi,9,eus-30-15248564-n,n,99.0,None,------
42495,sasoi,7,eus-30-15144371-n,n,99.0,None,------
42496,sasoi,6,eus-30-15236475-n,n,99.0,None,------
42497,sasoi,5,eus-30-05029706-n,n,99.0,None,------
42498,sasoi,8,eus-30-15228910-n,n,99.0,None,------
42499,sasoiko_langile,1,eus-30-10699415-n,n,99.0,None,------
42500,sastada,1,eus-30-01173965-n,n,99.0,None,------
42501,sastagai,1,eus-30-03981094-n,n,89.0,None,------
42502,sastakada,2,eus-30-01173965-n,n,99.0,None,------
42503,sastakada,1,eus-30-00944789-n,n,99.0,None,------
42504,sastakada,3,eus-30-01176540-n,n,99.0,None,------
42505,sastakai,1,eus-30-04318892-n,n,99.0,None,------
42506,sastako,3,eus-30-14332339-n,n,99.0,None,------
42507,sastako,1,eus-30-14329762-n,n,99.0,None,------
42508,sastako,2,eus-30-14332085-n,n,99.0,None,------
42509,sastatu,3,eus-30-01231652-v,v,99.0,None,------
42510,sastatu,5,eus-30-01440801-v,v,99.0,None,------
42511,sastatu,7,eus-30-02123298-v,v,99.0,None,------
42512,sastatu,4,eus-30-01322509-v,v,99.0,None,------
42513,sastatu,2,eus-30-01230350-v,v,99.0,None,------
42514,sastatu,1,eus-30-01229976-v,v,99.0,None,------
42515,sastatu,6,eus-30-01441793-v,v,99.0,None,------
42516,sastatzaile,1,eus-30-10644179-n,n,99.0,None,------
42517,sastatze,1,eus-30-00944789-n,n,99.0,None,------
42518,sastegi,1,eus-30-07962295-n,n,99.0,None,------
42519,sastraka,1,eus-30-08437515-n,n,99.0,None,------
42520,sastraka,2,eus-30-08438223-n,n,99.0,None,------
42521,sastraka,3,eus-30-13112296-n,n,99.0,None,------
42522,sastraka,4,eus-30-13214031-n,n,99.0,None,------
42523,sastraka,5,eus-30-14785197-n,n,99.0,None,------
42524,sastrakadi,1,eus-30-08505018-n,n,99.0,None,------
42525,satai,1,eus-30-03118539-n,n,99.0,None,------
42526,satan,1,eus-30-09543353-n,n,99.0,None,------
42527,satanismo,1,eus-30-05979595-n,n,99.0,None,------
42528,satar,1,eus-30-14183774-n,n,99.0,None,------
42529,satelite,1,eus-30-04137444-n,n,99.0,None,------
42530,satelite,2,eus-30-09424270-n,n,99.0,None,------
42531,satelite_artifizial,1,eus-30-04137444-n,n,99.0,None,------
42532,saten,1,eus-30-04138261-n,n,99.0,None,------
42533,satira,1,eus-30-06777164-n,n,99.0,None,------
42534,satiriko,1,eus-30-10552742-n,n,99.0,None,------
42535,satirizatu,1,eus-30-00852685-v,v,99.0,None,------
42536,satitsu,1,eus-30-01891633-n,n,99.0,None,------
42537,satitsu_arrunt,1,eus-30-80000562-n,n,99.0,None,------
42538,sator,1,eus-30-01889520-n,n,99.0,None,------
42539,sator,2,eus-30-09970192-n,n,99.0,None,------
42540,sator,3,eus-30-10091012-n,n,99.0,None,------
42541,satrapa,1,eus-30-10553140-n,n,99.0,None,------
42542,saturazio,1,eus-30-13925188-n,n,99.0,None,------
42543,saudiarabiar,1,eus-30-09729387-n,n,99.0,None,------
42544,sauna,1,eus-30-04139395-n,n,99.0,None,------
42545,saurio,1,eus-30-01674216-n,n,99.0,None,------
42546,savoiar,1,eus-30-09709155-n,n,99.0,None,------
42547,saxifraga,1,eus-30-12793015-n,n,99.0,None,------
42548,saxofoi,1,eus-30-04141076-n,n,99.0,None,------
42549,saxofoijole,1,eus-30-10554243-n,n,99.0,None,------
42550,saxoi,1,eus-30-09702836-n,n,99.0,None,------
42551,schwa,1,eus-30-07114023-n,n,88.0,None,------
42552,scooter,1,eus-30-03791053-n,n,62.0,None,------
42553,scout,1,eus-30-09871681-n,n,99.0,None,------
